Time,Temperature,PV power,Solar radiation,Wind power,Wind speed
24-03-2022 00:00,0.18497409326424868,0.0,0.0,0.0,0.0673202614379085
24-03-2022 01:00,0.18497409326424868,0.0,0.0,0.0,0.03333333333333333
24-03-2022 02:00,0.13316062176165802,0.0,0.0,0.0,0.0673202614379085
24-03-2022 03:00,0.15906735751295337,0.0,0.0,0.0,0.0
24-03-2022 04:00,0.15906735751295337,0.0,0.0,0.0,0.0673202614379085
24-03-2022 05:00,0.15906735751295337,0.0,0.0,0.0,0.0673202614379085
24-03-2022 06:00,0.18497409326424868,0.0,0.02464788732394366,0.0,0.0673202614379085
24-03-2022 07:00,0.28860103626943007,0.0,0.06924882629107981,0.0,0.0673202614379085
24-03-2022 08:00,0.3663212435233161,0.0,0.13732394366197184,0.0,0.134640522875817
24-03-2022 09:00,0.3922279792746114,0.0,0.215962441314554,0.0,0.1679738562091503
24-03-2022 10:00,0.3663212435233161,0.0,0.2887323943661972,0.0,0.269281045751634
24-03-2022 11:00,0.3922279792746114,0.0,0.3145539906103286,0.0,0.20196078431372547
24-03-2022 12:00,0.3663212435233161,0.0,0.29107981220657275,0.0,0.20196078431372547
24-03-2022 13:00,0.3663212435233161,0.0,0.2312206572769953,0.0,0.20196078431372547
24-03-2022 14:00,0.3404145077720207,0.0,0.14788732394366197,0.0,0.20196078431372547
24-03-2022 15:00,0.3663212435233161,0.0,0.07629107981220658,0.0,0.20196078431372547
24-03-2022 16:00,0.3663212435233161,0.0,0.02699530516431925,0.0,0.1679738562091503
24-03-2022 17:00,0.3404145077720207,0.0,0.0,0.0,0.0673202614379085
24-03-2022 18:00,0.3404145077720207,0.0,0.0,0.0,0.0673202614379085
24-03-2022 19:00,0.3404145077720207,0.0,0.0,0.0,0.0673202614379085
24-03-2022 20:00,0.3404145077720207,0.0,0.0,0.0,0.1679738562091503
24-03-2022 21:00,0.3404145077720207,0.0,0.0,0.0,0.0673202614379085
24-03-2022 22:00,0.2626943005181347,0.0,0.0,0.0,0.0673202614379085
24-03-2022 23:00,0.21088082901554406,0.0,0.0,0.0,0.03333333333333333
25-03-2022 00:00,0.23678756476683938,0.0,0.0,0.0,0.10065359477124183
25-03-2022 01:00,0.21088082901554406,0.0,0.0,0.0,0.10065359477124183
25-03-2022 02:00,0.2626943005181347,0.0,0.0,0.0,0.134640522875817
25-03-2022 03:00,0.2626943005181347,0.0,0.0,0.0,0.20196078431372547
25-03-2022 04:00,0.21088082901554406,0.0,0.0,0.0,0.0673202614379085
25-03-2022 05:00,0.28860103626943007,0.0,0.0,0.0,0.23529411764705882
25-03-2022 06:00,0.3145077720207254,0.0,0.025821596244131457,0.0,0.23529411764705882
25-03-2022 07:00,0.3404145077720207,0.0,0.07511737089201878,0.0,0.20196078431372547
25-03-2022 08:00,0.3404145077720207,0.0,0.14906103286384975,0.0,0.23529411764705882
25-03-2022 09:00,0.3663212435233161,0.0,0.2347417840375587,0.0,0.269281045751634
25-03-2022 10:00,0.3663212435233161,0.0,0.30633802816901406,0.0,0.3359477124183006
25-03-2022 11:00,0.3663212435233161,0.0,0.33568075117370894,0.0,0.269281045751634
25-03-2022 12:00,0.3922279792746114,0.0,0.30985915492957744,0.0,0.20196078431372547
25-03-2022 13:00,0.3922279792746114,0.0,0.2429577464788732,0.0,0.23529411764705882
25-03-2022 14:00,0.3922279792746114,0.0,0.15610328638497653,0.0,0.20196078431372547
25-03-2022 15:00,0.3922279792746114,0.0,0.07981220657276995,0.0,0.269281045751634
25-03-2022 16:00,0.3922279792746114,0.0,0.028169014084507043,0.0,0.5261437908496732
25-03-2022 17:00,0.3898963730569948,0.0,0.0,0.0,0.5222222222222223
25-03-2022 18:00,0.38626943005181347,0.0,0.0,0.0,0.538562091503268
25-03-2022 19:00,0.3849740932642487,0.0,0.0,0.0,0.5764705882352941
25-03-2022 20:00,0.3821243523316062,0.0,0.0,0.0,0.6235294117647058
25-03-2022 21:00,0.3730569948186528,0.0,0.0,0.0,0.6503267973856208
25-03-2022 22:00,0.3681347150259067,0.0,0.0,0.0,0.6895424836601307
25-03-2022 23:00,0.36243523316062176,0.0,0.0,0.0,0.7450980392156863
26-03-2022 00:00,0.355699481865285,0.0,0.0,0.0,0.7745098039215685
26-03-2022 01:00,0.3518134715025907,0.0,0.0,0.0,0.7627450980392156
26-03-2022 02:00,0.35103626943005184,0.0,0.0,0.0,0.7137254901960783
26-03-2022 03:00,0.3512953367875647,0.0,0.0,0.0,0.6673202614379086
26-03-2022 04:00,0.355699481865285,0.0,0.0,0.0,0.6254901960784314
26-03-2022 05:00,0.3549222797927461,0.0,0.0,0.0,0.5777777777777777
26-03-2022 06:00,0.35440414507772017,0.0,0.017605633802816902,0.0,0.48823529411764705
26-03-2022 07:00,0.35414507772020726,0.0,0.0528169014084507,0.0,0.40588235294117647
26-03-2022 08:00,0.3598445595854922,0.0,0.10211267605633803,0.0,0.4013071895424836
26-03-2022 09:00,0.37435233160621756,0.0,0.1607981220657277,0.0,0.3986928104575163
26-03-2022 10:00,0.38678756476683934,0.0,0.289906103286385,0.0,0.32941176470588235
26-03-2022 11:00,0.39844559585492223,0.0,0.31572769953051644,0.0,0.2803921568627451
26-03-2022 12:00,0.4023316062176166,0.0,0.2922535211267606,0.0,0.3176470588235294
26-03-2022 13:00,0.39896373056994816,0.0,0.23591549295774644,0.0,0.26013071895424833
26-03-2022 14:00,0.3922279792746114,0.0,0.15258215962441316,0.0,0.16732026143790849
26-03-2022 15:00,0.383419689119171,0.0,0.07863849765258216,0.0,0.07712418300653594
