Temperature,Solar radiation,PV power,Wind speed,Wind power,Consumption,DK2,Day sin,Day cos
0.3373056994818653,0.14788732394366197,0.44642857142857145,0.4032679738562091,0.8243243243243243,0.7821782178217822,0.09762697751873439,0.37059047744935625,0.017037086855300643
0.3590673575129533,0.2852112676056338,0.28125,0.43267973856209146,0.8108108108108109,0.6930693069306931,0.09762697751873439,0.2500000000028382,0.06698729810614201
0.35932642487046634,0.2112676056338028,0.12142857142857144,0.40261437908496733,0.8027027027027027,0.6336633663366337,0.09762697751873439,0.14644660941090965,0.14644660940254284
0.3632124352331606,0.1643192488262911,0.026294642857142857,0.40261437908496733,0.8621621621621621,0.6534653465346535,0.09804329725228976,0.06698729810842025,0.24999999999889222
0.3520725388601036,0.03779342723004695,0.005892857142857143,0.39999999999999997,0.9378378378378379,0.7128712871287128,0.09929225645295588,0.01703708685647992,0.370590477444955
0.35414507772020726,0.020657276995305167,3.053571428571429e-05,0.4163398692810457,0.9513513513513514,0.6980198019801981,0.09991673605328892,0.0,0.49999999999344297
0.34507772020725386,0.0,0.0,0.47124183006535947,0.9621621621621622,0.6485148514851486,0.09929225645295588,0.017037086854968908,0.6294095225494057
0.34689119170984456,0.0,0.0,0.4313725490196078,0.9513513513513514,0.5866336633663367,0.09679433805162364,0.06698729810550119,0.7499999999960518
0.3448186528497409,0.0,0.0,0.4111111111111111,0.9162162162162162,0.5297029702970297,0.09512905911740216,0.14644660940678145,0.853553390593329
0.3417098445595855,0.0,0.0,0.48235294117647054,0.8648648648648649,0.4702970297029703,0.0917985012489592,0.24999999999778222,0.9330127018909389
0.3297927461139896,0.0,0.0,0.48039215686274506,0.8864864864864864,0.4183168316831683,0.08950874271440466,0.370590477443717,0.9829629131431883
0.32772020725388595,0.0,0.0,0.4287581699346405,0.8216216216216216,0.3712871287128713,0.06848459616985846,0.49999999999943723,1.0
0.31606217616580307,0.0,0.0,0.3509803921568627,0.5972972972972973,0.31435643564356436,0.06557035803497085,0.6294095225481677,0.9829629131453628
0.3145077720207254,0.0,0.0,0.38431372549019605,0.5027027027027028,0.30198019801980197,0.06973355537052456,0.7499999999949418,0.9330127018951396
0.31088082901554404,0.0,0.0,0.3254901960784314,0.43243243243243246,0.29950495049504955,0.08534554537885096,0.8535533905924226,0.8535533905941248
0.3093264248704663,0.0,0.0,0.2973856209150327,0.3972972972972973,0.31188118811881194,0.08930058284762697,0.9330127018902981,0.7500000000033278
0.30751295336787565,0.0,0.0,0.3104575163398693,0.7648648648648649,0.44059405940594065,0.09471273938384679,0.9829629131428566,0.629409522557521
0.3072538860103627,0.0,0.003316964285714281,0.27843137254901956,0.9756756756756757,0.5816831683168318,0.09596169858451291,1.0,0.5000000000018444
0.30595854922279786,0.0,0.05714285714285715,0.4294117647058823,0.918918918918919,0.7227722772277229,0.09929225645295588,0.9829629131456945,0.3705904774530702
0.30077720207253883,0.013732394366197182,0.17410714285714288,0.4117647058823529,0.9081081081081082,0.7425742574257426,0.10095753538717735,0.9330127018921426,0.24999999999986694
0.30647668393782385,0.10129107981220657,0.2629464285714286,0.41437908496732023,0.8567567567567568,0.7673267326732673,0.1003330557868443,0.8535533905950311,0.14644660940848359
0.31839378238341964,0.20422535211267606,0.4955357142857143,0.4849673202614379,0.9027027027027027,0.7747524752475247,0.09970857618651124,0.7500000000044377,0.06698729811034276
0.333160621761658,0.3039906103286385,0.2191964285714286,0.4699346405228758,0.6945945945945946,0.7475247524752476,0.09866777685262282,0.629409522551731,0.017037086855591965
0.3344559585492228,0.19718309859154928,0.27142857142857146,0.46797385620915033,0.6891891891891891,0.7326732673267328,0.09845961698584513,0.5000000000031262,0.0
0.3297927461139896,0.12206572769953052,0.17008928571428572,0.3562091503267974,0.5378378378378378,0.6509900990099009,0.09783513738551207,0.37059047745430823,0.01703708685397376
0.3297927461139896,0.17136150234741784,0.3165178571428572,0.3836601307189542,0.46486486486486484,0.6485148514851486,0.09762697751873439,0.2500000000009769,0.06698729810721665
0.32357512953367873,0.16784037558685447,0.15937500000000002,0.34248366013071896,0.48918918918918924,0.5767326732673267,0.09762697751873439,0.14644660940938986,0.14644660940406262
0.3344559585492228,0.13615023474178403,0.04285714285714286,0.29673202614379085,0.3297297297297297,0.5544554455445544,0.09762697751873439,0.06698729811098364,0.24999999999445233
0.32849740932642485,0.04636150234741784,0.011071428571428572,0.33986928104575165,0.3810810810810811,0.6212871287128714,0.0988759367194005,0.017037086855923644,0.37059047744703105
0.322020725388601,0.022300469483568074,0.0,0.29411764705882354,0.327027027027027,0.6163366336633663,0.09970857618651124,0.0,0.4999999999955922
0.31813471502590673,0.0,0.0,0.24052287581699347,0.3405405405405405,0.5643564356435643,0.0988759367194005,0.017037086855525185,0.6294095225514817
0.31606217616580307,0.0,0.0,0.22352941176470587,0.27,0.5000000000000001,0.09762697751873439,0.06698729810657583,0.7499999999979131
0.3137305699481865,0.0,0.0,0.20130718954248367,0.21297297297297296,0.44554455445544555,0.09637801831806828,0.14644660940315635,0.8535533905897039
0.3121761658031088,0.0,0.0,0.19999999999999998,0.18054054054054053,0.3787128712871287,0.09512905911740216,0.24999999999964356,0.9330127018920136
0.31036269430051816,0.0,0.0,0.18758169934640523,0.16702702702702701,0.32673267326732675,0.09367194004995837,0.37059047744579304,0.9829629131437446
0.3088082901554404,0.0,0.0,0.1954248366013072,0.14918918918918916,0.26732673267326734,0.09471273938384679,0.49999999999431055,1.0
0.3080310880829016,0.0,0.0,0.16013071895424838,0.16297297297297297,0.24504950495049502,0.09367194004995837,0.6294095225502438,0.9829629131448065
0.305699481865285,0.0,0.0,0.17450980392156862,0.09486486486486485,0.22029702970297027,0.09388009991673606,0.7499999999968032,0.933012701894065
0.3049222797927461,0.0,0.0,0.13594771241830064,0.047837837837837835,0.21534653465346534,0.09450457951706911,0.8535533905887975,0.8535533905977499
0.30284974093264244,0.0,0.0,0.16666666666666666,0.022837837837837837,0.23267326732673266,0.09512905911740216,0.9330127018913728,0.7500000000014664
0.30051813471502586,0.0,0.0,0.13137254901960782,0.04432432432432432,0.297029702970297,0.09637801831806828,0.9829629131434129,0.629409522555445
0.3010362694300518,0.0,0.003910714285714286,0.12091503267973856,0.11810810810810811,0.4306930693069307,0.09804329725228976,1.0,0.4999999999996952
0.30259067357512953,0.0,0.021517857142857144,0.15947712418300652,0.2702702702702703,0.5693069306930694,0.10095753538717735,0.9829629131451383,0.37059047745099416
0.305181347150259,0.010305164319248826,0.08348214285714287,0.20588235294117646,0.5783783783783784,0.6732673267326733,0.10116569525395504,0.9330127018947059,0.2500000000043068
0.3137305699481865,0.030868544600938966,0.15089285714285713,0.27843137254901956,0.6594594594594594,0.6980198019801981,0.10074937552039967,0.8535533905935113,0.14644660940696386
0.3300518134715026,0.11971830985915492,0.2464285714285714,0.3352941176470588,0.8,0.7475247524752476,0.1003330557868443,0.7500000000025764,0.06698729810926812
0.3300518134715026,0.14553990610328638,0.24375000000000002,0.37516339869281046,0.8162162162162162,0.7178217821782178,0.09970857618651124,0.6294095225566829,0.01703708685691885
0.3300518134715026,0.2323943661971831,0.23482142857142857,0.4163398692810457,0.6027027027027028,0.6633663366336633,0.09908409658617819,0.5000000000009769,0.0
0.32746113989637304,0.17370892018779344,0.28080357142857143,0.39999999999999997,0.45135135135135135,0.6336633663366337,0.09866777685262282,0.37059047745223217,0.017037086854530037
0.3287564766839378,0.22887323943661972,0.12767857142857142,0.3993464052287582,0.3297297297297297,0.5495049504950495,0.09804329725228976,0.2500000000054167,0.06698729810465331
0.3290155440414507,0.13028169014084506,0.04035714285714286,0.3235294117647059,0.3324324324324325,0.5173267326732673,0.09783513738551207,0.14644660940787013,0.14644660940558235
0.33264248704663213,0.03779342723004695,0.011026785714285715,0.26666666666666666,0.6378378378378379,0.5990099009900991,0.09804329725228976,0.066987298109909,0.24999999999631367
0.32512953367875647,0.027464788732394364,0.003790178571428572,0.27581699346405225,0.8945945945945947,0.6980198019801981,0.09825145711906745,0.017037086855367423,0.3705904774491071
0.32227979274611396,0.010305164319248826,0.0009910714285714286,0.369281045751634,0.972972972972973,0.6633663366336633,0.0988759367194005,0.0,0.4999999999977415
0.32435233160621757,0.0,0.0,0.46013071895424834,0.9756756756756757,0.5693069306930694,0.09762697751873439,0.017037086854198302,0.6294095225465298
0.3455958549222798,0.0,0.0,0.5751633986928105,0.9756756756756757,0.49504950495049505,0.08076602830974189,0.06698729810765047,0.7499999999997744
0.32668393782383415,0.0,0.0,0.6529411764705882,0.9756756756756757,0.4678217821782178,0.057660283097418816,0.14644660940467608,0.8535533905912236
0.31502590673575126,0.0,0.0,0.6405228758169935,0.9756756756756757,0.43316831683168316,0.031124063280599502,0.24999999999520373,0.9330127018894502
0.30595854922279786,0.0,0.0,0.5450980392156862,0.9783783783783785,0.40841584158415845,0.04777268942547877,0.3705904774478691,0.982962913144301
0.2917098445595855,0.0,0.0,0.515032679738562,0.9837837837837837,0.42574257425742573,0.03888426311407161,0.49999999999645983,1.0
0.2647668393782383,0.0,0.0,0.5130718954248366,0.9216216216216216,0.4158415841584159,0.02726894254787677,0.6294095225452918,0.9829629131461335
0.2699481865284974,0.0,0.0,0.4189542483660131,0.7648648648648649,0.37623762376237624,0.03103039134054954,0.7499999999986645,0.9330127018929903
0.2792746113989637,0.0,0.0,0.36470588235294116,0.827027027027027,0.3886138613861386,0.027893422148209824,0.8535533905903173,0.8535533905962303
0.28704663212435233,0.0,0.0,0.3535947712418301,0.8135135135135135,0.3787128712871287,0.03415903413821815,0.9330127018924473,0.7499999999996051
0.2792746113989637,0.0,0.0,0.3392156862745098,0.664864864864865,0.3663366336633664,0.03463780183180683,0.9829629131439692,0.6294095225533689
0.2689119170984456,0.0,0.006339285714285714,0.3588235294117647,0.8783783783783784,0.452970297029703,0.046502914238134886,1.0,0.5000000000048218
0.2948186528497409,0.0,0.04553571428571429,0.31699346405228757,0.8135135135135135,0.49257425742574257,0.06452955870108243,0.9829629131445821,0.37059047744891815
0.30906735751295333,0.034389671361502346,0.11830357142857144,0.39477124183006534,0.8702702702702704,0.5816831683168318,0.07431307243963364,0.9330127018936312,0.2500000000024455
0.3124352331606217,0.06185446009389672,0.2205357142857143,0.3836601307189542,0.9459459459459459,0.6163366336633663,0.08409658617818484,0.8535533905971364,0.14644660941058896
0.3290155440414507,0.15845070422535212,0.30223214285714284,0.4163398692810457,0.9891891891891892,0.6138613861386139,0.09596169858451291,0.750000000000715,0.06698729810819354
0.3349740932642487,0.22535211267605634,0.3191964285714286,0.4849673202614379,0.9621621621621622,0.6262376237623762,0.09533721898417985,0.6294095225546069,0.01703708685636257
0.34196891191709844,0.22887323943661972,0.28080357142857143,0.4980392156862745,0.8594594594594595,0.6311881188118812,0.09346378018318069,0.5000000000061036,0.0
0.3440414507772021,0.23826291079812206,0.425,0.44836601307189544,0.8297297297297297,0.6361386138613863,0.09096586178184846,0.37059047745015616,0.017037086855086314
0.3466321243523316,0.2605633802816901,0.37142857142857144,0.46013071895424834,0.6837837837837838,0.5618811881188119,0.09096586178184846,0.2500000000035554,0.06698729810572795
0.3590673575129533,0.3474178403755869,0.15625,0.4084967320261438,0.7054054054054054,0.5321782178217822,0.09367194004995837,0.14644660940635035,0.14644660940710214
0.3427461139896373,0.1960093896713615,0.054017857142857145,0.36405228758169933,0.572972972972973,0.5247524752475249,0.09492089925062448,0.06698729810883436,0.24999999999817502
0.33471502590673574,0.10129107981220657,0.0096875,0.3993464052287582,0.4378378378378378,0.5668316831683168,0.09637801831806828,0.017037086856694306,0.3705904774441551
0.3308290155440414,0.030868544600938966,0.0,0.30718954248366015,0.33783783783783783,0.5668316831683168,0.09762697751873439,0.0,0.49999999999989075
0.3321243523316062,0.0,0.0,0.2803921568627451,0.242972972972973,0.4975247524752476,0.09679433805162364,0.01703708685475458,0.6294095225486058
0.3088082901554404,0.0,0.0,0.2673202614379085,0.40540540540540543,0.47772277227722776,0.09512905911740216,0.06698729810508713,0.7499999999953346
0.29222797927461136,0.0,0.0,0.2947712418300653,0.5297297297297298,0.45792079207920794,0.09471273938384679,0.14644660940619586,0.8535533905927434
0.283160621761658,0.0,0.0,0.30980392156862746,0.6027027027027028,0.42574257425742573,0.09408825978351373,0.24999999999706501,0.9330127018905248
0.29430051813471503,0.0,0.0,0.2725490196078431,0.6756756756756757,0.3935643564356435,0.09096586178184846,0.37059047744291707,0.982962913142974
0.30414507772020727,0.0,0.0,0.27058823529411763,0.8324324324324325,0.3787128712871287,0.027477102414654453,0.49999999999860906,1.0
0.3308290155440414,0.0,0.0,0.33986928104575165,0.8729729729729729,0.3589108910891089,0.025811823480432972,0.6294095225473678,0.9829629131455772
0.3455958549222798,0.0,0.0,0.4137254901960784,0.8945945945945947,0.3589108910891089,0.016444629475437136,0.7499999999942246,0.9330127018955536
0.35647668393782384,0.0,0.0,0.4137254901960784,0.6189189189189189,0.29455445544554454,0.009991673605328892,0.8535533905918371,0.8535533905947104
0.3650259067357513,0.0,0.0,0.42483660130718953,0.9054054054054054,0.35148514851485146,0.02144046627810158,0.9330127018898839,0.750000000004045
0.3694300518134715,0.0,0.0,0.45359477124183006,0.9594594594594594,0.3787128712871287,0.015611990008326394,0.9829629131445254,0.6294095225512929
0.37020725388601033,0.0,0.005892857142857143,0.434640522875817,0.9864864864864865,0.4183168316831683,0.013322231473771857,1.0,0.5000000000026726
0.37124352331606214,0.0,0.0375,0.44313725490196076,0.9891891891891892,0.4554455445544554,0.020815986677768527,0.9829629131459089,0.3705904774538702
0.3759067357512953,0.024061032863849766,0.12901785714285716,0.48627450980392156,0.9486486486486487,0.5297029702970297,0.02726894254787677,0.9330127018925566,0.25000000000058414
0.3821243523316062,0.07042253521126761,0.14196428571428574,0.46013071895424834,0.9837837837837837,0.5470297029702971,0.03382597835137385,0.8535533905956167,0.14644660940906917
0.3857512953367876,0.10305164319248826,0.2334821428571429,0.4915032679738562,0.9891891891891892,0.556930693069307,0.0350541215653622,0.7500000000051549,0.06698729811075688
0.38652849740932643,0.16784037558685447,0.08973214285714286,0.49542483660130715,0.9405405405405405,0.5371287128712873,0.035033305578684434,0.6294095225525309,0.017037086855806294
0.3955958549222798,0.10821596244131455,0.058482142857142864,0.5124183006535947,0.7216216216216216,0.5123762376237625,0.034970857618651124,0.5000000000039543,0.0
0.37927461139896373,0.04119718309859155,0.07678571428571429,0.5339869281045752,0.6918918918918919,0.5148514851485148,0.027477102414654453,0.37059047745510815,0.01703708685375943
0.33782383419689116,0.07734741784037559,0.096875,0.3758169934640523,0.8243243243243243,0.5222772277227723,0.02726894254787677,0.2500000000016941,0.0669872981068026
0.33186528497409323,0.07734741784037559,0.16964285714285715,0.3509803921568627,0.8243243243243243,0.5321782178217822,0.027477102414654453,0.14644660940997545,0.14644660940347703
0.33860103626943006,0.10129107981220657,0.265625,0.39215686274509803,0.727027027027027,0.5643564356435643,0.027477102414654453,0.06698729810775972,0.2500000000000363
0.3448186528497409,0.11854460093896714,0.13616071428571427,0.3915032679738562,0.6864864864864865,0.5816831683168318,0.047356369691923396,0.01703708685613803,0.3705904774462311
0.3549222797927461,0.09272300469483569,0.0015848214285714285,0.3810457516339869,0.7567567567567568,0.6212871287128714,0.07577019150707744,0.0,0.4999999999947641
0.33575129533678755,0.006866197183098591,0.0,0.361437908496732,0.8837837837837839,0.6336633663366337,0.08805162364696087,0.017037086855310857,0.6294095225506819
0.3248704663212435,0.0,0.0,0.3483660130718954,0.9108108108108108,0.556930693069307,0.07868442964196502,0.06698729810616177,0.7499999999971959
0.3297927461139896,0.0,0.0,0.38169934640522873,0.7756756756756756,0.4801980198019802,0.06723563696919234,0.14644660940257076,0.8535533905891183
0.3217616580310881,0.0,0.0,0.41437908496732023,0.7837837837837838,0.4306930693069307,0.07139883430474604,0.24999999999892636,0.9330127018915995
0.3176165803108808,0.0,0.0,0.38823529411764707,0.8,0.3910891089108911,0.0578684429641965,0.37059047744499307,0.9829629131435302
0.31036269430051816,0.0,0.0,0.43660130718954243,0.7945945945945946,0.3589108910891089,0.05849292256452956,0.4999999999934824,1.0
0.31295336787564765,0.0,0.0,0.4993464052287581,0.8,0.3341584158415842,0.050999167360532886,0.6294095225494438,0.9829629131450208
0.3088082901554404,0.0,0.0,0.5111111111111111,0.8297297297297297,0.33663366336633666,0.05328892589508743,0.749999999996086,0.9330127018944792
0.3031088082901554,0.0,0.0,0.534640522875817,0.8324324324324325,0.34405940594059403,0.05349708576186511,0.8535533905933568,0.8535533905931907
0.30673575129533676,0.0,0.0,0.6026143790849673,0.827027027027027,0.3688118811881188,0.040383014154870944,0.9330127018909586,0.7500000000021836
0.29948186528497406,0.0,0.0,0.6143790849673203,0.8243243243243243,0.43316831683168316,0.06598667776852622,0.9829629131431985,0.6294095225562448
0.299740932642487,0.0,0.004308035714285715,0.5326797385620915,0.4351351351351352,0.4975247524752476,0.09721065778517901,1.0,0.5000000000005234
0.30259067357512953,0.0,0.03299107142857143,0.5522875816993463,0.10675675675675676,0.5693069306930694,0.10074937552039967,0.9829629131453526,0.37059047745179413
0.3080310880829016,0.015492957746478872,0.05625,0.5313725490196078,0.1072972972972973,0.6584158415841584,0.09970857618651124,0.93301270189512,0.250000000005024
0.3113989637305699,0.022300469483568074,0.11607142857142859,0.5601307189542484,0.10864864864864864,0.6955445544554456,0.09804329725228976,0.853553390594097,0.14644660940754944
0.31036269430051816,0.05845070422535211,0.17946428571428572,0.5888888888888888,0.10918918918918918,0.7252475247524752,0.09762697751873439,0.7500000000032936,0.06698729810968224
0.3207253886010362,0.09788732394366198,0.24776785714285715,0.64640522875817,0.10621621621621621,0.754950495049505,0.09700249791840133,0.629409522557483,0.017037086857133177
0.3194300518134715,0.06866197183098592,0.45089285714285715,0.6411764705882353,0.10405405405405406,0.7722772277227724,0.09679433805162364,0.500000000001805,0.0
0.3225388601036269,0.3333333333333333,0.5535714285714286,0.607843137254902,0.10432432432432433,0.8193069306930694,0.09679433805162364,0.3705904774530321,0.01703708685431571
0.33238341968911916,0.24178403755868544,0.23392857142857146,0.5673202614379085,0.10405405405405406,0.6584158415841584,0.09658617818484597,0.24999999999983274,0.06698729810787724
0.35025906735751294,0.2711267605633803,0.19553571428571428,0.534640522875817,0.1127027027027027,0.6064356435643564,0.09637801831806828,0.14644660940845572,0.14644660940499676
0.3316062176165803,0.14084507042253522,0.1598214285714286,0.465359477124183,0.48918918918918924,0.6212871287128714,0.09658617818484597,0.06698729811032306,0.24999999999559647
0.3163212435233161,0.13028169014084506,0.037901785714285714,0.3980392156862745,0.4567567567567567,0.6188118811881188,0.09783513738551207,0.01703708685558175,0.37059047744830714
0.30673575129533676,0.03955399061032864,0.0015401785714285717,0.38823529411764707,0.4540540540540541,0.6311881188118812,0.1003330557868443,0.0,0.49999999999691336
0.2896373056994819,0.006866197183098591,0.0,0.33137254901960783,0.4594594594594595,0.5841584158415842,0.10095753538717735,0.017037086853983974,0.6294095225457299
0.2937823834196891,0.0,0.0,0.31633986928104574,0.4486486486486487,0.5371287128712873,0.09970857618651124,0.06698729810723641,0.7499999999990573
0.288860103626943,0.0,0.0,0.2522875816993464,0.3972972972972973,0.4628712871287129,0.09783513738551207,0.1464466094040905,0.8535533905906381
0.28860103626943007,0.0,0.0,0.2679738562091503,0.2810810810810811,0.3886138613861386,0.09575353871773522,0.24999999999448652,0.9330127018890362
0.2898963730569948,0.0,0.0,0.20588235294117646,0.257027027027027,0.33168316831683164,0.08805162364696087,0.37059047744706913,0.9829629131440865
0.29196891191709845,0.0,0.0,0.1954248366013072,0.2391891891891892,0.2920792079207921,0.0917985012489592,0.49999999999563166,1.0
0.2906735751295336,0.0,0.0,0.21699346405228756,0.24270270270270272,0.2722772277227723,0.09075770191507078,0.6294095225515199,0.9829629131444646
0.27979274611398963,0.0,0.0,0.19019607843137254,0.21675675675675674,0.26980198019801976,0.0890924229808493,0.7499999999979473,0.9330127018934045
0.2743523316062176,0.0,0.0,0.17124183006535948,0.24594594594594593,0.27970297029702973,0.0876353039134055,0.8535533905897317,0.8535533905968158
0.26580310880829017,0.0,0.0,0.16535947712418297,0.26837837837837836,0.29950495049504955,0.09367194004995837,0.9330127018920332,0.7500000000003223
0.26424870466321243,0.0,0.0,0.2065359477124183,0.20432432432432432,0.34900990099009904,0.0974188176519567,0.9829629131437548,0.6294095225541688
0.2580310880829016,0.0,0.01294642857142857,0.16666666666666666,0.18675675675675676,0.4678217821782178,0.1015820149875104,1.0,0.50000000000565
0.24352331606217617,0.0,0.07857142857142858,0.16143790849673204,0.24270270270270272,0.5717821782178218,0.11074104912572856,0.9829629131447963,0.37059047744971807
0.255440414507772,0.06009389671361503,0.2625,0.1738562091503268,0.3297297297297297,0.6311881188118812,0.11552872606161532,0.9330127018940453,0.25000000000316264
0.27953367875647667,0.2476525821596244,0.4955357142857143,0.20196078431372547,0.3810810810810811,0.6633663366336633,0.10824313072439634,0.8535533905977221,0.14644660941117454
0.2961139896373057,0.40492957746478875,0.6830357142857144,0.24967320261437906,0.3864864864864865,0.7054455445544555,0.1030391340549542,0.7500000000014322,0.0669872981086076
0.3062176165803109,0.5258215962441315,0.8080357142857144,0.2928104575163399,0.3783783783783784,0.7400990099009901,0.10074937552039967,0.6294095225554068,0.0170370868565769
0.31191709844559584,0.6032863849765259,0.8660714285714286,0.23660130718954248,0.4216216216216216,0.7425742574257426,0.09991673605328892,0.4999999999996557,0.0
0.3316062176165803,0.6302816901408451,0.8035714285714286,0.25947712418300656,0.46756756756756757,0.7301980198019802,0.09929225645295588,0.3705904774509561,0.01703708685487193
0.34093264248704663,0.5645539906103286,0.7500000000000001,0.2673202614379085,0.4108108108108108,0.6881188118811881,0.09908409658617819,0.2500000000042726,0.0669872981053139
0.34844559585492224,0.4460093896713615,0.6651785714285715,0.31241830065359477,0.39459459459459456,0.6509900990099009,0.09908409658617819,0.14644660940693593,0.14644660940651655
0.3538860103626943,0.41901408450704225,0.44642857142857145,0.2823529411764706,0.44594594594594594,0.6336633663366337,0.1003330557868443,0.06698729810924842,0.2499999999974578
0.3512953367875647,0.2664319248826291,0.15714285714285717,0.2849673202614379,0.2864864864864865,0.6014851485148515,0.10699417152373022,0.017037086856908634,0.37059047744335516
0.3406735751295336,0.08415492957746479,0.0025044642857142856,0.24117647058823527,0.23432432432432432,0.5668316831683168,0.11677768526228144,0.0,0.4999999999990626
