Time,Temperature,PV power,Solar radiation,Wind power,Wind speed
06-04-2022 10:00,2.34,0,47.0,0,7.2
06-04-2022 11:00,5.34,0,51.0,0,5.66
06-04-2022 12:00,6.34,0,47.0,0,7.2
06-04-2022 13:00,6.34,0,56.99999999999999,0,8.75
06-04-2022 14:00,6.34,0,39.0,0,9.26
06-04-2022 15:00,6.34,0,22.0,0,9.17
06-04-2022 16:00,5.34,0,10.0,0,9.14
06-04-2022 17:00,5.34,0,2.0,0,9.17
06-04-2022 18:00,5.34,0,0.0,0,9.69
06-04-2022 19:00,5.34,0,0.0,0,10.17
06-04-2022 20:00,5.34,0,0.0,0,11.08
06-04-2022 21:00,5.42,0,0.0,0,11.06
06-04-2022 22:00,5.36,0,0.0,0,9.89
06-04-2022 23:00,5.47,0,0.0,0,11.11
07-04-2022 00:00,5.52,0,0.0,0,10.86
07-04-2022 01:00,6.18,0,0.0,0,14.17
07-04-2022 02:00,5.91,0,0.0,0,13.24
07-04-2022 03:00,5.52,0,0.0,0,11.49
07-04-2022 04:00,5.46,0,0.0,0,9.59
07-04-2022 05:00,5.51,0,5.0,0,9.92
07-04-2022 06:00,5.75,0,20.0,0,10.69
07-04-2022 07:00,6.03,0,13.0,0,11.5
07-04-2022 08:00,6.19,0,23.0,0,12.9
07-04-2022 09:00,6.07,0,34.0,0,12.17
07-04-2022 10:00,6.69,0,115.0,0,11.55
07-04-2022 11:00,7.24,0,125.0,0,12.07
07-04-2022 12:00,7.14,0,116.0,0,11.85
07-04-2022 13:00,7.27,0,35.0,0,14.56
07-04-2022 14:00,6.82,0,24.0,0,14.93
07-04-2022 15:00,4.14,0,14.000000000000002,0,9.62
07-04-2022 16:00,3.82,0,17.0,0,9.84
07-04-2022 17:00,4.35,0,4.0,0,10.53
07-04-2022 18:00,4.43,0,0.0,0,10.84
07-04-2022 19:00,5.25,0,0.0,0,10.23
07-04-2022 20:00,5.34,0,0.0,0,10.9
07-04-2022 21:00,5.26,0,0.0,0,13.5
07-04-2022 22:00,4.9,0,0.0,0,15.54
07-04-2022 23:00,4.83,0,0.0,0,14.63
08-04-2022 00:00,4.54,0,0.0,0,14.17
08-04-2022 01:00,4.18,0,0.0,0,15.24
08-04-2022 02:00,2.98,0,0.0,0,14.71
08-04-2022 03:00,3.1,0,0.0,0,16.22
08-04-2022 04:00,2.99,0,0.0,0,16.76
08-04-2022 05:00,3.08,0,6.0,0,17.1
08-04-2022 06:00,3.04,0,22.0,0,15.64
08-04-2022 07:00,2.92,0,66.0,0,15.67
08-04-2022 08:00,3.11,0,117.0,0,15.46
08-04-2022 09:00,3.45,0,171.0,0,15.29
08-04-2022 10:00,3.85,0,245.00000000000003,0,15.27
08-04-2022 11:00,4.08,0,264.0,0,15.9
08-04-2022 12:00,4.28,0,247.00000000000003,0,16.04
08-04-2022 13:00,4.51,0,196.0,0,15.96
08-04-2022 14:00,4.69,0,135.0,0,15.67
08-04-2022 15:00,4.51,0,77.0,0,15.16
08-04-2022 16:00,4.33,0,36.0,0,14.64
08-04-2022 17:00,4.16,0,10.0,0,13.28
08-04-2022 18:00,3.95,0,0.0,0,12.3
08-04-2022 19:00,3.82,0,0.0,0,11.34
08-04-2022 20:00,3.66,0,0.0,0,10.44
08-04-2022 21:00,3.58,0,0.0,0,10.31
08-04-2022 22:00,3.45,0,0.0,0,10.39
08-04-2022 23:00,3.22,0,0.0,0,10.47
09-04-2022 00:00,2.97,0,0.0,0,9.69
09-04-2022 01:00,2.7,0,0.0,0,9.9
09-04-2022 02:00,2.6,0,0.0,0,9.84
09-04-2022 03:00,2.44,0,0.0,0,10.09
09-04-2022 04:00,2.4,0,0.0,0,9.85
09-04-2022 05:00,2.5,0,10.0,0,10.53
09-04-2022 06:00,2.89,0,33.0,0,11.31
09-04-2022 08:00,4.34,0,143.0,0,10.8
09-04-2022 09:00,5.34,0,210.0,0,10.29
09-04-2022 10:00,5.34,0,272.0,0,11.32
09-04-2022 11:00,5.34,0,293.0,0,11.32
09-04-2022 12:00,6.34,0,274.0,0,11.83
09-04-2022 13:00,6.34,0,219.0,0,12.86
09-04-2022 14:00,5.34,0,151.0,0,9.77
09-04-2022 15:00,5.34,0,86.0,0,10.29
09-04-2022 16:00,5.34,0,39.0,0,9.77
09-04-2022 17:00,5.34,0,11.0,0,10.8
09-04-2022 18:00,4.34,0,0.0,0,10.8
09-04-2022 19:00,4.34,0,0.0,0,10.8
09-04-2022 20:00,4.34,0,0.0,0,9.77
09-04-2022 21:00,4.34,0,0.0,0,10.8
09-04-2022 22:00,4.34,0,0.0,0,11.32
09-04-2022 23:00,4.34,0,0.0,0,10.29
10-04-2022 00:00,4.34,0,0.0,0,10.8
10-04-2022 01:00,4.34,0,0.0,0,10.29
10-04-2022 02:00,4.34,0,0.0,0,10.29
10-04-2022 03:00,4.34,0,0.0,0,10.8
10-04-2022 04:00,4.34,0,0.0,0,10.8
10-04-2022 05:00,4.34,0,9.0,0,9.77
10-04-2022 06:00,4.34,0,29.0,0,9.77
10-04-2022 07:00,4.34,0,84.0,0,8.75
10-04-2022 08:00,4.34,0,148.0,0,9.26
10-04-2022 09:00,4.34,0,217.0,0,9.26
10-04-2022 10:00,4.34,0,267.0,0,8.23
10-04-2022 11:00,5.34,0,287.0,0,8.23
10-04-2022 12:00,5.34,0,269.0,0,9.77
10-04-2022 13:00,6.34,0,218.00000000000003,0,9.77
10-04-2022 14:00,5.34,0,151.0,0,10.29
10-04-2022 15:00,6.34,0,86.0,0,8.23
10-04-2022 16:00,5.32,0,40.0,0,9.47
10-04-2022 17:00,5.34,0,12.0,0,8.48
10-04-2022 18:00,5.16,0,0.0,0,8.39
10-04-2022 19:00,4.87,0,0.0,0,8.63
10-04-2022 20:00,4.41,0,0.0,0,8.34
10-04-2022 21:00,4.15,0,0.0,0,8.44
10-04-2022 22:00,4.34,0,0.0,0,8.77
10-04-2022 23:00,4.08,0,0.0,0,9.0
11-04-2022 00:00,3.7,0,0.0,0,8.69
11-04-2022 01:00,3.31,0,0.0,0,8.4
11-04-2022 02:00,2.89,0,0.0,0,7.9
11-04-2022 03:00,2.37,0,0.0,0,7.7
11-04-2022 04:00,2.3,0,0.0,0,7.74
11-04-2022 05:00,2.41,0,12.0,0,7.76
11-04-2022 06:00,2.81,0,41.0,0,7.74
11-04-2022 07:00,3.03,0,51.0,0,8.14
11-04-2022 08:00,3.18,0,90.0,0,8.03
11-04-2022 09:00,3.45,0,132.0,0,7.78
11-04-2022 10:00,4.23,0,211.0,0,8.49
11-04-2022 11:00,4.34,0,228.0,0,8.62
11-04-2022 12:00,4.33,0,213.0,0,8.89
11-04-2022 13:00,5.19,0,246.0,0,9.15
11-04-2022 14:00,5.34,0,170.0,0,9.09
11-04-2022 15:00,5.22,0,97.0,0,8.79
11-04-2022 16:00,5.34,0,45.0,0,8.08
11-04-2022 17:00,5.34,0,14.000000000000002,0,7.01
11-04-2022 18:00,5.08,0,0.0,0,6.14
11-04-2022 19:00,4.78,0,0.0,0,5.48
11-04-2022 20:00,4.51,0,0.0,0,5.07
11-04-2022 21:00,4.03,0,0.0,0,4.55
11-04-2022 22:00,3.4,0,0.0,0,3.93
11-04-2022 23:00,3.03,0,0.0,0,3.8
12-04-2022 00:00,2.78,0,0.0,0,3.36
12-04-2022 01:00,2.61,0,0.0,0,2.92
12-04-2022 02:00,2.47,0,0.0,0,3.08
12-04-2022 03:00,2.39,0,0.0,0,3.15
12-04-2022 04:00,2.31,0,0.0,0,2.86
12-04-2022 05:00,2.5,0,14.000000000000002,0,2.52
12-04-2022 06:00,3.23,0,45.0,0,2.06
12-04-2022 07:00,3.9,0,104.0,0,1.72
12-04-2022 08:00,4.4,0,185.0,0,1.39
12-04-2022 09:00,4.71,0,270.0,0,1.24
12-04-2022 10:00,4.84,0,285.0,0,1.84
12-04-2022 11:00,5.05,0,307.0,0,1.91
12-04-2022 12:00,5.34,0,288.0,0,1.73
12-04-2022 13:00,5.52,0,271.0,0,1.98
12-04-2022 14:00,5.55,0,188.0,0,2.49
12-04-2022 15:00,5.49,0,107.0,0,3.12
12-04-2022 16:00,5.08,0,45.0,0,3.52
